,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],TotalRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareResGeneration_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,MaxRESGeneration_[TWh]
1241,1.3698041594269537,0.719359706305955,0.3379033734648876,0.2029712992228413,0.3377490805304469,0.547608198721487,89.68441249929327,365908.0,440929.4124966354,1.0101539868653724,0.0,2843.1224748846435,0.0,1597.6737476954422,0.0,6.348644828617095e-18,1351.7683602459044,48.400158290863,3053.6025787414637,44.26798594082381,0.0917107937473889,0.4497645889583623,0.2586120020785664,0.1164937440094152,0.0697919307003163,1,3300.9680218278368
1242,0.7901528437785641,0.1427349345995424,0.174439827207005,0.295885015674794,0.3771970357031624,0.0178287361190671,107.6138364270696,408546.0,440929.4124966354,0.6601457019570559,456.0658498142411,2843.1224748846435,0.0,1134.6877964612077,1.1347989786873584e-06,0.0787699130927466,1023.799249029755,45.623565071310864,2973.447830467905,34.43138428524736,0.1255697861681,0.3566509693626143,0.2371575431628235,0.1173890131213959,0.0776239901671963,0,2487.065170570647
1243,0.9841459805995498,0.7813798944287802,0.3216306313796778,0.0901965519341279,0.3340721571291042,0.5247418191648073,90.02075174556246,360791.0,440929.4124966354,0.5877042306228414,0.0,2843.1224748846435,0.0,585.885842306934,0.0,-1.2991116467560989e-15,1106.7398018809886,28.18313335033588,3039.773800583864,36.40862361759982,0.137765156757444,0.6518598448065057,0.2599596642435001,0.1837192069245583,0.0909581531831166,1,2078.8527486421294
1244,1.4070044652108098,0.4289214752116368,0.1100492432501604,0.1306743593351854,0.0395532443935183,0.0195433261956393,105.76089237740752,407003.0,440929.4124966354,0.275648993465492,1423.526902952315,2843.1224748846435,0.0,377.68013192958654,7.00641153115818e-07,0.0535077243521801,568.9024245294418,28.09870175574931,2895.108624173549,19.65046906286092,0.1821227639375976,0.5451782277416038,0.2328388547497205,0.1555225605198452,0.1274333622842938,0,1344.1195084833732
1245,0.8479325932490454,0.1892039966095355,0.1191277521558107,0.1303987786588648,0.2534561863293359,0.6103593508960119,84.64989925382463,334367.0,440929.4124966354,0.3825869406705245,0.0,2843.1224748846435,0.0,432.3069641491352,0.0,0.0,899.7861974887899,25.320248103931778,2944.54498934698,30.55773305363346,0.0974640610530674,0.4403763324251619,0.25646469675654,0.1703446284453932,0.1016639269322764,1,1707.3567461687144
1246,1.6667169892282598,0.3503159334545984,0.1435563661170114,0.2557365490709803,0.3508255547355897,0.5181426050535103,84.91605218097203,358730.0,440929.4124966354,1.4016291541047807,0.0,2843.1224748846435,0.0,2660.6486752644,0.0,0.0,1346.550319633687,61.499318211103706,2986.85492030882,45.08254855225654,0.0628512086004003,0.2800088011292609,0.258468828152716,0.0835767795463176,0.053273039613457,1,4326.305969980688
1247,1.51879929521559,0.5511273307920802,0.4597181296636209,0.4624538506016507,0.4502219460462852,0.3825141190206761,86.93629328714893,378440.0,440929.4124966354,1.8476740441565744,0.0,2843.1224748846435,0.0,3928.778888161159,0.0,-8.185452315956354e-18,1484.890871421108,68.58941844380837,3079.967304415008,48.21125436275176,0.063519651091134,0.2696347095217539,0.2545720376800862,0.0575322684390467,0.0504467779730236,0,5727.966466693105
1248,1.3985060689656996,0.6021725797564544,0.1115773803483335,0.2244577718210391,0.3541238679570753,0.0025114657288984,89.66606270443063,411192.0,440929.4124966354,1.1326216664756088,0.0,2843.1224748846435,0.0,1996.4267740285256,0.0,6.831813888933963e-18,1231.9681498176392,56.06017760596546,2965.6164451942823,41.5417223563761,0.1181093899178636,0.390160175237443,0.2470472736513516,0.0947630854456534,0.0607332542388715,0,3561.2209223826694
1249,0.6653508589434256,0.2512905492496753,0.3931021385099307,0.3338446970906105,0.0898372038034239,0.0711844825319891,88.76268535194782,399972.0,440929.4124966354,0.3421229744637487,1423.526902952315,2843.1224748846435,0.0,499.9959641915927,9.823209215262585e-08,0.0,610.7000501556108,33.32674128180746,2931.91747776722,20.829373772848648,0.1424941760053584,0.4706981963770394,0.2310937530187772,0.1408944419092597,0.1271864664689108,0,1500.284591174633
1250,1.1819773472756387,0.3726885946496779,0.1587091518361089,0.4049340817663803,0.1682508770898647,0.2500506222579747,87.1720249649465,378213.0,440929.4124966354,0.8154297515393437,0.0,2843.1224748846435,0.0,1616.716521008664,0.0,0.0,1020.8946792003668,54.092674882896006,2931.829189777796,34.82108312311813,0.0948248900464557,0.392726479675502,0.2416302773421271,0.081824200826451,0.0965837278008419,0,2988.7901171621784
