,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],MaxRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareRESGeneration_[%],MaxLoadSheddingShare_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,SheddingToDemand_[%]
2166,1.3716180301583152,0.3820150217498598,0.4934486427233801,0.1761777953514472,0.1212787860724173,0.3988360998247757,87.05927907604037,365963.0,440929.4124966354,0.4241255243492927,0.0,2843.1224748846435,0.0,668.7751658702424,0.0,-1.6480043996125462e-15,1993.932949263819,33.54050426405568,2980.1529136934023,6.690706842934016e-05,0.0,0.0903663706677245,0.4390560411969272,0.2433750153996388,0.1325024958051572,0.1122698894628704,0,0.0
2167,1.144742307089083,0.2127721982135951,0.2634566409134425,0.0950380577759413,0.3422344256508133,0.485975608504365,83.83113039135974,356611.0,440929.4124966354,0.7643697819797314,0.0,2843.1224748846435,0.0,938.3456739383172,0.0,0.0,2401.653125030429,39.07082434839246,3029.4362969229287,7.927722815858005e-05,0.0,0.0885666246971179,0.3613404433549098,0.2582366595271404,0.158423218707597,0.0761621964378496,0,0.0
2168,0.7221895474687744,0.8582674995140808,0.2460097875253827,0.385791772578493,0.1571840336182247,0.4024292779574475,91.36019076435772,356694.0,440929.4124966354,0.428943650277462,0.0,2843.1224748846435,0.0,631.1831864569941,0.0,-1.316034438559054e-15,1919.679721569388,32.87960899753556,2934.871932002712,6.540931822736904e-05,0.0,0.2001713677817181,0.8927406946988046,0.2439192171176967,0.1361528202407037,0.1249094099465696,0,0.0
2169,0.8918735273642102,0.0494506804290765,0.0040663382868618,0.1298992601583266,0.4851367206479,0.0371279815829718,678.2600404307706,403551.0,440929.4124966354,0.8420637457665758,679.9393251919586,2843.1224748846435,0.0,1245.8974894880853,3.660621627923523e-06,2.196266587297115,2589.5568382526003,48.112382438718775,2915.205119729334,8.88293184149262e-05,0.202463439664483,0.1650931754810319,0.3547164983432146,0.244931331828917,0.1559974163890117,0.0597912197210319,0,1.2875356796129751e-07
2170,1.4272334196429557,0.2196783624334979,0.4079718819599371,0.2994486393771153,0.0130391932668528,0.1241180258866818,89.17784696261555,388575.0,440929.4124966354,0.6165153321076673,1423.526902952315,2843.1224748846435,0.0,1110.6691139849925,1.8428488035885557e-07,0.0,2087.274557257402,53.21145271105917,2930.18326796107,7.123358392220311e-05,0.512535023576122,0.1449396382400135,0.4522757540274286,0.2321672796740413,0.1025547521040168,0.1243626907679334,0,6.481777763243657e-09
2171,1.7443304596916922,0.0723861731280455,0.0458778743742949,0.3522929487224531,0.4830357590058718,0.6548492518484442,82.9552706774387,350610.0,440929.4124966354,2.129288889564612,0.0,2843.1224748846435,0.0,4349.289198544014,0.0,-9.768541531229856e-17,6036.040455843892,72.05533545311442,2951.739540518758,0.0002044909577212,0.0,0.0962109340185608,0.2348467745306305,0.2553319563220373,0.0656732954162181,0.0363947594944446,0,0.0
2172,1.1278414337801994,0.0800923581436462,0.1939635951979045,0.0935683106840543,0.1546166549195172,0.1272169552279169,150.09158176802646,387722.0,440929.4124966354,0.3184371674830191,456.0658498142419,2843.1224748846435,0.0,378.8946055567978,2.4429389476293267e-06,0.2319787213308395,1528.3410772661543,24.79123352717522,2953.9680073787586,5.173857920764509e-05,0.1928427026674998,0.1582766816625363,0.4461747412151874,0.2374086359412495,0.1747589500168475,0.1022508190669826,0,8.592450621489482e-08
2173,1.74955598622111,0.0547166802367216,0.2373536989810505,0.2541714969914377,0.2105849396079644,0.4199426912454341,84.10735199383042,369291.0,440929.4124966354,1.035638029578303,656.0432215209896,2843.1224748846435,0.0,2013.0540516383091,1.7983170909020114e-07,-5.968558980384841e-19,3536.6537964557488,56.919737341995074,3004.4354354784564,0.0001177144216411,0.1587653034611193,0.135913041564724,0.3011484885727536,0.2462018371201572,0.0860126546652555,0.0677887083226878,0,6.325148166453773e-09
2174,1.011470527194117,0.2727511453129221,0.2613549874463199,0.361125457273611,0.4009877608228526,0.1636626882775992,85.05548502338881,391543.0,440929.4124966354,0.9920125170948436,0.0,2843.1224748846435,0.0,1870.8363229001816,0.0,0.0,3393.6571868773717,55.12743980548038,3005.671163976485,0.0001129084654219,0.0,0.0873901204708712,0.3077653906747852,0.2444274823222535,0.087247561009372,0.0690482059800809,0,0.0
2175,0.9938018802604696,0.5296700819384412,0.3737061119309221,0.1741633820008357,0.2102608489018371,0.0688750661293696,89.43296193378464,401937.0,440929.4124966354,0.43148692679508,0.0,2843.1224748846435,0.0,593.5561046609268,0.0,0.0,1912.2082981512856,31.040347708708,2988.245708093095,6.399099956782112e-05,0.0,0.1340017253533152,0.4916108875149666,0.2391714753696748,0.1453061807363534,0.1024001468823874,0,0.0
