,Unit,PowerCapacity,Nunits,Zone,Zone_th,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost_pu,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption
EE_ICEN_GAS,EE_ICEN_GAS,9.925754267339103,23.0,EE,,ICEN,GAS,0.46,0,0,0.167,0.367,8,0,0.8,0.15,0.49,0,0.457,,,,,,,,,,,,0,0
EE_ICEN_OIL,EE_ICEN_OIL,9.22068612391193,1.0,EE,,ICEN,OIL,0.46,0,0,1.0,1.0,8,0,0.8,0.0,0.49,0,0.627,,,,,,,,,,,,0,0
EE_STUR_OIL,EE_STUR_OIL,345.0073391363714,6.0,EE,,STUR,OIL,0.44,2,2,0.05,0.23,49,0,1.4,0.38,0.33,2,0.627,,,,,,,,,,,,0,0
EE_WTOF_WIN,EE_WTOF_WIN,310.0,1,EE,,WTOF,WIN,1.0,0,0,0.02,0.1,0,0,0.0,0.0,1.0,0,0.0,,,,,,,,,,,,0,0
EE_PHOT_SUN,EE_PHOT_SUN,31.9,1,EE,,PHOT,SUN,1.0,0,0,0.02,0.12,0,0,0.0,0.0,1.0,0,0.0,,,,,,,,,,,,0,0
EE_STUR_OIL_CHP,EE_STUR_OIL_CHP,171.7352790578597,1.0,EE,EE_th,STUR,OIL,0.44,2,2,0.05,0.23,49,0,1.4,0.38,0.33,2,0.627,Extraction,0.45,0.11,,,,,,,,,0,0
EE_ICEN_GAS_CHP,EE_ICEN_GAS_CHP,5.0731674743731645,2.0,EE,EE_th,ICEN,GAS,0.46,0,0,0.167,0.367,8,0,0.8,0.15,0.49,0,0.457,back-pressure,0.75,0.0,,,,,,,,,0,0
EE_STUR_GAS_CHP,EE_STUR_GAS_CHP,91.37148940244657,2.0,EE,EE_th,STUR,GAS,0.43,1,2,0.05,0.23,57,0,1.4,0.38,0.38,2,0.457,Extraction,0.4666,0.23,,,,,,,,,0,0
EE_BATS_OTH,EE_BATS_OTH,906.0,1,EE,,BATS,OTH,0.95,0,0,1.0,1.0,0,0,0.0,0.0,0.95,0,0.0,,,,,,,,1006666.6666666667,0.0,906.0,0.95,0,0
